"perplexity","ng"
0,3
0.812587217423959,2
2.69124308278583,3
0,4
11.1370914610375,1
5.58131744291029,2
2.98568193770049,2
3.6321155105235,2
10.9045957287109,1
3.3092149919505,2
8.24369509309956,1
6.18303762900923,1
6.01385778943321,1
6.0996368276967,1
4.44851637594272,2
11.8783005636781,1
5.47175340998478,2
3.88247975862117,2
14.0754927567956,1
2.86968830800703,2
0,4
3.24519313318557,3
4.11108521860374,2
4.4398237334001,2
2.30245961460753,2
2.4091948280523,3
1.79175946922805,2
4.17438726989564,2
11.9263197942913,1
9.4407545157394,1
6.4178184442412,1
9.00032595635084,1
4.60943106797568,2
1.18058352453776,2
7.28586408509961,2
8.88810001134294,1
14.0755104911405,1
3.80029304148484,3
8.595449689382,2
6.51939307877364,2
4.15366113937852,3
6.01776130614304,2
4.11575865672592,2
12.283727119026,1
5.11947598544356,2
10.0331829788192,1
3.36994483815805,2
6.45061259213233,2
5.40616533899301,1
12.9768982024724,1
3.07014487093642,2
8.49031203185693,2
14.0809715610449,1
2.29638099146136,2
1.09861228866811,4
3.68887945411394,3
9.09852834418169,1
4.93267375262654,3
4.82863763393584,1
2.12823170584927,3
3.57765381900371,2
0.968428739813271,3
8.10938765433189,1
4.8074250804895,2
6.67372956035096,2
4.56434819146783,2
14.0755043227084,1
5.73657229747919,2
14.0754850461127,1
4.16407790023678,2
5.54777822617962,2
12.9768928050964,1
10.7081953846773,1
0.916290731874155,4
3.19575340744735,3
2.66279637759972,2
10.1634604985409,1
2.14006616349627,3
6.74577159676364,1
6.8171739007509,3
14.0921016017144,1
3.02566420808075,2
11.6776260130068,1
2.1019143975319,2
1.79175946922805,3
3.42317628838093,2
6.83195356556585,2
5.37730837626454,1
12.2873008041252,1
5.26269018890489,3
3.91722074136981,2
1.741167683112,2
4.14539973302239,2
4.24456664426774,1
3.56741778557674,3
2.35137525716348,3
2.59259878246242,2
1.82454929205105,2
14.0782524434317,1
2.00533356952611,2
2.70380113440533,2
6.01388631367014,1
10.0501364396579,1
6.99301512293296,2
2.11718186966269,3
5.48479693349066,2
12.4923322066924,1
2.90430541077751,1
1.19392246847243,3
14.0755475009342,1
7.08952112584237,2
2.76362005225702,3
4.33729074083249,3
14.0754858171837,1
5.19794439240125,2
6.37830703319421,2
11.3029032634902,1
4.15496918403853,3
14.0754850461127,1
10.7632835158553,1
9.35808006910909,4
11.131453880474,1
2.6149597780362,2
12.0207493379869,1
2.90420363439402,1
2.19722457733622,2
1.82454929205105,4
0.916290731874155,3
8.26458999462094,1
8.92802912211896,1
14.07582965558,1
3.63751919618801,2
3.21972652674851,2
14.0792216074173,1
1.01947496810939,2
5.56452040732269,2
1.89711998488588,2
4.77912349311153,2
9.01923769862072,1
1.6094379124341,4
2.02762528031445,3
7.0374933969899,1
9.56480826678817,1
6.24092540673956,2
5.05036730852239,1
2.9704144655697,2
12.2871494337427,1
4.24849524204936,2
3.06355486989275,2
5.889347628196,1
1.29573080009137,2
7.65822752616135,3
2.34512098796645,2
3.71148947476972,2
8.03522879269162,1
28.7358496155648,1
3.48124008933569,3
7.69199845888046,1
2.82234594347787,2
8.60024674655152,2
5.85669943265258,1
14.079278452267,1
6.37842618365159,2
0,4
2.9704144655697,2
9.56087986580883,2
3.51889136255385,1
9.50077792295821,1
6.25124034458522,2
1.16062236345232,2
14.0809715610449,1
4.98715648035694,1
2.52751808707624,2
2.67414864942653,3
0,4
11.9046093805021,1
4.82884579781553,1
6.86246747952147,1
6.69522771554257,1
4.33729074083249,3
4.99382817577987,2
12.9802758663226,1
3.7965101183063,2
5.89195807517225,2
9.32502589498314,1
6.84305988279522,2
2.79728133483015,2
4.60536247519165,2
9.68126256069844,1
2.87437141654972,3
2.50552593699074,4
1.38629436111989,3
3.62679406194444,2
4.22409276593676,3
1.70474809223842,3
8.42914112157846,1
14.0760238797245,1
11.6785269566693,1
12.7368869087028,1
14.0775439984848,1
3.51888982041015,1
10.6415132629338,1
0,3
3.95615115649177,2
2.7408400239252,2
7.31721240835984,2
11.8783506800444,1
10.1192013069884,1
3.68887945411394,2
14.0802589013328,1
1.38629436111989,4
3.01077015091853,2
10.2253705999171,1
7.85907400703007,1
9.52198976196303,1
2.75684036527164,2
2.93857385971404,2
12.5137132154827,1
8.22204804526226,2
6.498873736996,1
14.0777071160621,1
5.52970285570089,1
0.251314428280906,3
4.45046379622711,3
9.15553342056313,1
1.73460105538811,4
10.609749914384,1
4.67800750994036,2
0,4
7.08915379085355,2
3.47297642612441,2
4.99043258677874,2
3.51154543883102,3
10.9599998564892,1
2.30258509299405,3
10.8993847430949,1
8.02024699175085,2
8.3009450665703,1
1.65822807660353,3
6.68720267870501,1
7.06930707428971,2
1.56861591791385,2
0.73570679497874,2
11.798782372822,1
4.35487564560793,2
13.3824966936179,1
2.49250255899519,2
6.28565349779346,1
7.64876957878898,2
7.79716485129699,2
2.86544237485364,2
2.80336038090653,2
5.69561588532314,2
6.59901112280513,1
10.6742861223069,1
4.208131018194,2
4.59984352448236,2
2.80768004205105,2
14.0792162300345,1
12.5136830726682,1
10.8568019704815,1
2.52127429395887,2
3.05635689537042,2
10.1052093249259,1
3.10234200861225,3
10.5213260403658,1
7.11761093596941,2
5.43610106891109,2
3.76120011569356,2
3.40119738166216,2
14.075483503969,1
8.37710319523731,2
6.24749008289678,2
8.91652766815341,1
0.510825623765991,2
1.90423745265474,2
2.90421288722056,1
8.26229402932116,1
0.884202417322653,2
3.51889136255385,1
3.99141083423086,2
4.0943445622221,2
14.0954880260305,1
7.04664727784876,2
2.68557734525015,3
3.05914258117838,2
8.73794542426772,1
8.75288172436608,2
14.0954918050272,1
6.22567991238924,2
6.32797147964838,1
14.075483503969,1
1.29573080009137,2
3.50655789731998,3
2.49250255899519,2
9.58684713423689,1
5.52970285570089,1
6.43344064323948,1
2.86240254126692,2
5.1364984720806,2
3.93241963333579,2
14.0756654605112,1
9.21729751021804,1
9.30495462400868,1
3.98898404656427,2
6.27543438057608,2
0.505548566665147,2
8.30875504615933,1
8.65939081245935,1
14.0755382486142,1
8.5775354204224,2
2.90420363439402,1
10.1635322057074,1
2.69760078522787,2
3.76120011569356,2
5.61038712705665,3
5.17486186967445,1
14.0762242301843,1
5.49776135495647,1
9.14103964221159,1
6.7500482829521,2
1.96165850602345,4
8.74015287967483,1
7.56498738784196,2
2.42774823594805,2
7.36744568339257,1
4.74212313775219,2
6.65133693878306,2
4.87870168371442,2
9.79892301629891,1
14.075483503969,1
11.4364516194208,1
1.6094379124341,2
0.693147180559945,3
3.30199073157871,3
3.70672272485873,2
4.39929244927117,2
9.18519297553618,1
2.25129179860649,3
5.36285588768561,2
6.05486633866938,1
4.67509955576054,2
3.57833757971411,2
6.68325612945676,1
6.55848145052371,2
4.12390336446364,2
1.70474809223842,2
0.26826398659468,3
1.58049519589853,2
7.34091184632243,2
11.1357784817592,1
5.49779605256106,1
5.99921223389881,2
5.964157042826,1
6.51592407805882,2
9.42447585313206,1
4.10645047623416,2
4.59467575109321,2
2.66217059535152,2
0,4
1.90921756580765,2
3.51891912073384,1
3.8286413964891,2
6.86625439245068,2
7.59957850657994,1
0,3
4.21834887842575,2
6.58640151349262,2
7.10400322146213,2
14.0754966121147,1
1.17865499634165,2
1.43428908576707,2
6.57994541543958,3
13.3823679368797,1
8.02166660493942,2
7.14401169836958,1
6.00265173649855,2
2.90420980295456,1
9.73222462309891,2
3.71597508694148,3
0,3
9.07543660951138,2
5.77232893049326,1
11.0811820877826,1
3.8286413964891,3
7.08027462861995,1
10.3621458158195,2
3.44391232027483,2
7.39181036353202,2
10.8173977609035,1
14.0755297672456,1
10.6416281441803,1
3.40119738166216,3
5.27764210786453,1
10.8976401542463,1
2.02295135372509,2
1.44691898293632,2
6.31453570067837,2
4.29869900197142,1
0,4
11.079751230415,1
9.91666441757454,1
0,2
0,3
14.075483503969,1
5.97123440908727,2
2.77097659872442,2
7.8608808030394,1
6.70085834410489,1
2.484906649788,3
6.11146733950268,2
3.64968374064816,2
6.43346608826723,1
8.24713272031428,2
4.83482311748782,2
8.71207443301248,2
5.87305631605768,2
0,2
9.12310039743156,2
0.215111379616945,3
3.97029191355212,2
1.29573080009137,2
12.0436794434225,1
4.4188406077966,3
8.97581984763863,2
0.980829253011726,2
4.07753744390572,3
14.075483503969,1
5.40608592180717,1
3.88324553052395,2
7.94861431985485,1
10.3621142087585,2
3.51889136255385,1
5.95611806992227,1
4.29860446683316,2
11.773057239285,1
5.4977929683783,1
3.1593149934617,2
12.2906320605832,1
4.17495973437077,2
4.37720734823793,3
2.01490302054227,3
8.71419133825961,1
2.90420594760868,1
14.0804775861478,1
14.0756469579683,1
5.08983848863807,2
4.19444737792816,2
0,3
0.693147180559945,4
3.51889213362481,1
3.06704130125877,3
0,3
11.2422717020565,1
9.57572163898773,1
12.6898805557523,1
8.1553244929566,1
1.43914542128327,2
7.2890464805284,2
5.05026861611954,1
4.29869514662257,1
8.56841848349169,2
14.075483503969,1
5.8664680569333,3
4.72072852662236,2
5.70114904079208,2
3.8308129500026,2
6.3279283023214,1
11.5910794670849,1
5.12651175148206,2
8.52642284040383,1
5.39135223251523,2
3.99597510007344,2
6.42722201521082,1
1.6094379124341,4
10.0150420355663,1
10.3379087230993,1
6.64012479131833,2
2.25946066636029,2
2.86968830800703,2
4.76785576826519,3
2.90420748974881,1
11.1851402753464,1
2.12026353620009,3
0.693147180559945,2
3.99890616907059,3
6.0996514770622,1
2.14637468020378,2
11.246151137513,1
4.1026433650368,2
6.02871654038663,3
3.08753982280711,2
10.8180375394232,1
14.0755367065525,1
9.50507102953219,1
4.16752948945329,2
3.92696458542634,2
11.2423572873035,1
6.09495612989827,2
14.075483503969,1
2.42307449024817,3
3.89182029811063,2
12.4660548443615,1
9.82699520154761,1
3.45152830836053,2
5.96418171680182,1
0.544727175441672,3
5.78382518232974,3
3.71165404770333,2
3.73502061011179,2
2.47092040781326,2
3.64171460595714,2
0.693147180559945,2
5.49100171037754,3
0,3
2.00196966168578,2
9.04986640893201,2
5.66628827022862,2
4.5100775557399,2
9.35698463267394,1
4.63836315334385,3
2.19722457733622,2
0,4
2.74543773317383,2
7.30132824070451,1
3.20274644293832,3
6.89644151908186,2
2.07944154167984,3
2.80157625911303,2
3.51888982041015,1
6.05772034288505,2
11.8783290917638,1
3.62191374731876,2
14.0869321423312,1
5.48879200812698,1
8.57828829077605,2
8.22428265954614,2
5.27522137025352,2
5.51597219815081,2
3.61091791264423,3
7.65822752616135,3
3.43398720448515,2
7.09662939486778,2
2.91777073208428,3
6.72112117354756,1
8.44652544872749,2
5.84987355208301,2
3.48124008933569,3
7.62045995875761,2
1.01160091167848,3
5.40611599313405,1
2.9704144655697,2
14.0754850461127,1
1.45861502269952,2
0.587786664902118,3
3.55534806148941,2
14.0779440508047,1
3.89101965755545,2
5.53005545771668,2
14.075483503969,1
3.82675044099339,2
7.40076153825472,2
3.2159084636404,3
14.1002029156695,1
2.76000994003292,2
7.93651122824405,2
6.18303146044868,1
10.16347514881,1
9.17049012737622,1
5.89440283426485,2
0.826678573184468,2
6.15400847629326,3
1.11240561080045,3
0.405465108108164,2
14.0755050937645,1
4.24563400976833,2
3.84364587916131,2
8.00189089562317,2
7.1848952025612,1
4.44851637594272,2
3.47297642612441,2
8.79374013091144,1
0.451985123743058,3
9.19514834948768,1
2.61364051663114,2
1.57670458519034,2
5.45520663994117,2
10.2281063796011,1
2.14006616349627,2
14.0791463214265,1
8.99414853309689,1
12.7215155930313,1
4.3502779363593,3
7.32211729253772,1
4.83230575857184,2
3.79612498446753,2
4.87060664949255,2
7.25464921106576,2
1.29586883584285,2
9.95664910065036,2
1.60091885698058,2
1.27050741379444,2
11.5105341465075,1
14.0787797974337,1
2.62880082944807,2
9.00033590485473,1
9.50077252546565,1
14.0755945322374,1
0.693147180559945,2
5.29246695286986,2
8.99411306559668,1
8.03228413251407,1
5.44854772408218,2
14.075483503969,1
14.0765893812215,1
5.33271879326537,2
9.12834771474073,1
4.28013232699254,2
14.075483503969,1
0,4
4.4327989600473,2
2.03688192726104,3
4.45046379622711,3
2.01097374240238,3
0,3
0,3
12.2855582749875,1
1.64461437123482,2
0.693147180559945,3
3.88499433304022,2
6.97785036766324,2
3.98792528521603,2
4.36064583964893,2
1.90921756580765,2
1.94591014905531,4
5.93940695392733,2
2.56494935746154,3
2.7367996143882,3
6.09495612989827,2
4.05854465809091,2
11.7729994163642,1
14.075483503969,1
2.78501124223834,3
14.0754865882541,1
9.40801567664035,2
3.65805869929663,2
4.29448911691457,2
5.17614973257383,3
5.25227342804663,2
6.79570577517352,2
9.27972842707579,1
2.17222327513081,3
6.82274190465518,2
1.38629436111989,3
13.3823363234091,1
1.29822534257213,3
8.95153803013326,1
9.38413716388359,1
4.75554014297544,2
0.31015492830384,3
5.93615462894507,2
2.01490302054227,3
5.33096335326175,2
2.0654552997051,3
1.67113148143944,3
14.075483503969,1
6.27495032742835,2
1.22377543162211,2
9.85429730834536,2
3.91701054693919,3
5.6827791267835,2
11.1311424462088,1
4.85881726152395,2
3.51889367576495,1
2.50552593699074,4
14.0754850461127,1
6.00696873364395,3
1.47528067228732,3
7.46599869707728,2
4.14313472639153,2
9.96461735049046,1
8.60760503027649,2
6.16331480403464,3
2.60679646739704,2
14.0754950699888,1
11.6775913154557,1
14.0754873593238,1
3.31418600467252,2
14.0755598372277,1
4.3977231104134,2
5.00813216387814,2
4.72658298969505,2
2.2553322081435,3
3.91684651839785,2
8.26135914070451,1
0,3
14.0754865882541,1
14.0756176615751,1
5.83541078227681,1
7.91735418798994,2
1.739703107272,3
14.075483503969,1
1.25163747597363,2
10.5789759425026,1
11.5127739150256,1
5.05027478468008,1
9.85723416801867,1
0.916290731874155,2
5.79072440479001,2
7.06930707428971,2
4.76785576826519,3
2.21461632004808,2
0.968428739813271,3
9.00122299239507,2
4.08035832024736,3
2.66258782702545,3
11.302958007671,1
6.09958979407266,1
0,3
9.73085886771307,2
7.48125049101816,2
11.1310807645509,1
2.15066768990456,2
7.26317850475494,1
7.93564135982808,1
14.0754950699888,1
3.04452243772342,3
7.08338707655315,1
2.42619904896122,2
2.52904444061371,2
7.90625977495002,1
8.09434028795683,2
9.1267305532188,1
0.693147180559945,3
14.0754865882541,1
5.32252205524485,2
7.45419813227256,1
5.48887527817256,1
9.70604413326295,1
5.2514107215598,2
5.69586127638092,2
1.85238409104449,2
14.075483503969,1
5.10373918508504,2
6.69581047647369,1
1.91238745701667,2
3.02566420808075,2
0,3
14.0757155698459,1
0,4
3.11794990627824,2
9.22345555326408,1
9.59814823163453,1
6.52121925497766,2
0.980829253011726,3
3.35165693610202,2
8.34541379236871,1
2.63905732961526,4
3.84349694330771,2
4.95465265934532,2
12.7147567278323,1
8.28985334797062,2
11.0314143540935,1
0.451985123743058,4
3.51888982041015,1
5.17135773908675,2
2.46486589890455,3
6.44466105803733,2
4.29874218086312,1
14.0755791123817,1
0.693147180559945,4
10.9844441348957,1
14.075483503969,1
2.88191862218511,3
4.33312282768371,2
1.91692261218206,2
1.51982575374441,3
9.35698463267394,1
3.71965111278069,2
2.3170631121747,3
1.50889668321222,2
11.7022971113767,1
11.1851811401852,1
4.95418798167292,2
10.8173985319674,1
2.90421057402195,1
4.24456664426774,1
8.53817776622404,1
3.45946628978613,2
11.6844985543029,1
11.209822883037,1
12.1295802945417,1
3.71564568071846,2
2.86267135847284,2
8.22134452963139,2
3.8658959586782,2
4.55912624748668,2
1.1221427860783,3
5.8062377841875,2
6.33725674087628,1
14.0754889014616,1
7.60509952189378,1
6.27193316504146,3
3.51888982041015,1
8.78741115011637,2
8.85830544016296,2
5.76936212030218,3
9.69346766425113,1
9.5868486763806,1
9.48185225728024,1
7.34060664259658,2
4.98360662170834,2
10.1836716876193,1
4.49980967033027,2
2.30214584974035,2
1.17865499634165,3
9.8043069757324,1
14.0754850461127,1
0,4
2.27726728500976,3
3.59208660198886,2
0,3
1.29573080009137,2
1.94591014905531,3
2.4567357728213,3
4.06044301054642,2
0.693147180559945,4
14.1262304599737,1
6.70121991031495,1
2.39789527279837,3
8.57831682081953,1
3.61815360659065,2
10.4119303396003,1
14.0754966121147,1
7.43260214411038,2
14.075483503969,1
2.55448879648352,2
2.14637468020378,2
5.76608635799235,2
4.83628190695148,3
3.40660906862288,2
9.72821112046881,2
7.691981495509,1
5.64408151090421,1
11.8784678654365,1
12.0160479959511,1
1.71297859137494,3
5.41939743016528,2
9.08375164960815,1
6.49488321514337,1
7.08820007576323,2
1.79175946922806,2
3.20545280453606,3
0.755517511286404,2
8.52268814399278,1
14.0760439165769,1
1.29573080009137,2
10.3644346701033,2
6.28101986394144,2
5.13675290882264,2
2.94443897916644,2
0,2
10.7432820780789,1
10.5491831211951,1
8.63306733559094,1
6.9673619572416,1
0,3
11.8783792067005,1
7.7758102384379,2
4.24456664426774,1
7.54618224734185,2
5.33142815257653,2
9.32274601236065,2
12.2864929742036,1
7.69003273206151,1
12.977412361712,1
14.075483503969,1
9.77141841076486,1
5.27690555046496,2
6.74573535707123,1
1.94591014905531,3
1.50407739677628,3
7.54631426925768,2
14.075483503969,1
11.3049537372732,1
5.11599580975408,2
1.16315080980568,2
5.6948538439119,2
11.3674410135616,1
5.57381012421083,1
2.86968830800703,2
1.50407739677628,3
14.0759313967413,1
5.71505206691443,2
6.56216156791136,2
8.1899745633456,1
11.9994450764063,1
2.96310704623791,2
8.45416803719644,1
1.91692261218206,4
1.74492816954396,2
7.24791119869462,2
0,4
14.075508949036,1
0,4
14.0755336224221,1
0,3
0,3
6.08127836613513,2
1.50407739677628,3
1.44691898293632,3
3.05504885071041,2
5.20948615284142,3
9.68685823130506,1
2.0771662278427,3
12.1417839979335,1
9.59832170761953,1
1.55334844578305,3
8.01649446599333,1
4.73825930695017,1
0.847297860387203,3
11.5352415222052,1
5.60150362553578,3
6.08925099726557,2
8.37710319523731,2
3.92197333628131,3
1.94591014905531,3
4.83973544009448,2
3.47053207506322,2
1.76651171623697,2
8.38571682862785,2
10.9404209954107,1
2.47102874430651,2
14.0754850461127,1
14.0754966121147,1
4.29045944114839,3
2.58021682959232,2
6.27687269468772,2
11.4385205256492,1
1.50407739677628,2
6.78709310257491,3
8.44182288439146,2
9.84524107894311,1
2.6149597780362,2
2.70805020110221,2
4.44323206092076,3
2.94443897916644,3
9.81280362692772,1
5.50736199348275,2
11.4564790664947,1
6.5117707751826,1
1.25276296849537,4
1.87395531997538,2
3.75563100975787,2
8.19225595289442,1
9.14843413213666,1
10.5119932729066,1
10.4119596396755,1
3.02970735193828,2
4.88188862455769,1
1.09861228866811,3
0,2
5.26888855585722,3
3.21503005552959,2
9.12085320547464,2
5.81249818010668,2
0.646627164925052,3
1.69075625893919,2
9.44582347688437,2
6.5471887480543,1
9.98113894174693,1
4.15103990589865,3
14.0754973831767,1
0,3
7.87720755897052,2
3.29583686600433,2
7.77443551030296,2
2.51230562397611,2
8.4407856542114,1
4.50424426739813,2
5.96416012710628,1
3.62877553004423,2
6.0785276468979,2
10.4647606536278,1
0.485507815781701,3
8.00383101999825,2
8.20353148132945,1
14.0759522061582,1
2.02595285672885,2
7.86094171557865,1
6.99565168088832,2
3.01813568255023,2
7.3031700512368,2
14.0773970159928,1
3.18183455318785,2
4.77702044291475,3
1.24171313230878,2
9.870807848028,1
9.03315425138943,1
9.2816010831927,1
4.47049528266149,2
5.65669086712235,3
9.33075645984524,1
3.24519313318557,3
9.91665053906241,1
14.1077935300266,1
3.11149306382961,3
3.68887945411394,2
3.31418600467252,3
11.6775882311707,1
5.0589999054498,2
14.075488130393,1
14.075488130393,1
3.63758615972638,2
8.48925085975964,2
9.48282420067007,1
14.1232900671928,1
10.9403655006168,1
6.33675172513959,1
0,2
3.44998754583159,3
4.4399515370938,2
2.30258509299405,2
9.31408496735318,1
8.71376980325781,2
5.47983214637205,2
14.1012307071025,1
11.8789141235236,1
1.92742533438121,2
9.91660658916991,1
3.77276093809464,2
5.40612601670872,1
14.0842750663359,1
3.75927422018516,2
3.73626807635808,2
0.318453731118535,3
3.51891603652967,1
0.693147180559945,3
4.80402104473326,2
3.11351530921038,3
7.89342896432697,1
3.8607297110406,3
3.48890296208126,3
3.21972652674851,2
1.3054574582492,2
8.51488206127273,1
0.693147180559945,2
6.6781896349529,2
11.4405068343061,1
5.88806031097691,1
14.0754865882541,1
5.22251565313175,2
7.75437433760697,2
3.51888982041015,1
2.53897387105828,2
14.1240623352413,1
3.22882615572137,2
11.3674394714274,1
1.38629436111989,4
5.42053499927229,2
0.916290731874155,2
2.47497044312887,2
5.78382518232974,3
2.59843047608499,2
2.12525107771113,2
9.30678396161713,1
4.41077604795986,3
12.9768735285156,1
8.43364891121425,1
0.587786664902118,3
5.91437219300286,2
2.86240254126692,2
12.0126600600346,1
5.40614143739665,1
14.123165831399,1
2.95317265913519,3
0.960626545694206,2
8.86074357958478,1
1.85238409104449,2
8.16584457790209,1
4.13627053994988,1
5.7933212149416,1
2.39789527279837,3
0.405465108108164,3
3.72166927693693,2
1.0869186070312,2
8.91865027812686,2
10.6744156540882,1
6.81182726129647,2
1.79775828745731,3
8.86841328467201,2
6.04117656762954,1
2.86984241733249,2
14.0754865882541,1
0,2
2.42374021455051,2
10.7918588044121,1
0,4
9.3841495009476,1
5.40614683458125,1
14.0754935278606,1
4.11087386417331,3
3.11666852953838,2
8.93969071545679,1
7.60936653795421,2
2.17853244432407,2
5.38813118557518,2
2.07944154167984,2
4.88563880392157,3
14.075483503969,1
5.76731219898539,1
3.73766961828337,3
9.05014227666985,2
2.63188884013665,2
2.39219725168373,2
7.03709037947525,2
9.00091479749017,2
5.87081398823288,1
14.0823624303478,1
6.48110997211195,1
4.1299355073248,2
11.2422740152676,1
12.4674772188722,1
8.40393136298079,1
8.00083931805633,1
6.35848197652805,2
4.26267987704132,2
4.32271253767311,2
6.36177880982374,2
10.3646803767274,1
0,4
5.26441581487235,2
2.6149597780362,2
5.27769145482688,1
0,3
2.29638099146136,2
4.15888308335967,2
1.34707364796661,3
6.70232255076797,2
14.0756662314431,1
7.37387638096365,2
2.65870432699906,2
3.41772668361337,3
1.38629436111989,3
12.5970607973646,1
2.40034926175994,2
10.8183472609845,1
14.1032726272162,1
2.90422368207666,1
4.70979909080037,2
7.10401767073704,2
0.788457360364269,2
9.21784393266543,1
11.8783961681102,1
2.66498353672813,2
3.40397130854488,3
1.33555440058282,2
1.94591014905531,3
13.3891815546143,1
9.63284072923966,1
3.93182563272433,2
9.64469215019271,1
0.587786664902118,2
6.54740153353264,1
14.0788750912269,1
6.59902345988816,1
2.67003325750956,2
0,2
11.7976057866727,1
0.559615787935424,4
2.27224106634337,2
4.71849887129509,2
8.71234870619028,2
5.88273920363456,2
2.90872089656436,3
1.44443038770756,3
5.43546720469527,3
4.01188201065753,2
2.40794560865187,4
14.0754850461127,1
3.70376806660769,2
6.97073007814353,2
5.28066243130932,2
14.0754973831767,1
1.19102628814419,2
10.0181953664572,1
6.15920665413878,2
3.93112510730163,2
5.80762009216263,2
8.32082252028424,1
4.22097721315547,2
4.69934335600534,3
9.18519374656315,1
0,3
6.1587109209747,2
11.3681231746898,1
11.9961021041314,1
7.87682281967656,1
13.3847968702447,1
1.06471073699243,2
5.01034789647968,2
0.573345980747324,3
4.55711052416761,2
11.13124652538,1
5.53318143712997,2
5.83536220589256,1
0.49123192986559,2
1.90954250488444,3
5.64406917385923,1
8.16488963142231,2
1.59045546152181,3
7.36740481760852,1
5.4060967167465,1
9.38413716388359,1
9.03515330408283,2
14.0754865882541,1
12.7217574443596,1
0.693147180559945,4
1.43508452528932,3
0,4
10.163575381736,1
4.13624663708189,1
0.875468737353899,2
2.484906649788,3
3.82675044099339,2
9.08482770848753,1
1.32175583998232,2
12.2838458567669,1
14.0954895376309,1
1.29573080009137,2
2.39789527279837,4
7.54495434026815,1
6.83505016851151,2
2.60985968663765,2
3.71965111278069,2
10.9399923723249,1
5.17399414853608,1
2.90420363439402,1
1.27050741379444,2
9.05166929315456,1
9.6689986352596,2
8.9581109829024,1
9.11393189695873,1
4.66060489287619,3
3.13342167632718,3
5.37863975538687,2
14.075488130393,1
8.38169707035972,1
4.96939930660797,2
4.2710950739666,2
9.58704219653987,1
10.183669374419,1
2.06026182064122,2
1.86788731993198,2
3.32323584019244,2
0.451985123743058,4
0.176930708159078,3
4.03424063815239,2
3.31821826820046,2
6.4989732003949,1
1.19102628814419,2
14.0755205147615,1
5.99893656194668,2
14.076263524989,1
2.83136571157889,2
6.87212810133899,2
7.37683586330533,2
8.81192038859466,2
14.0755536691,1
5.22947976250958,2
9.28878179828274,2
7.53350722017708,1
10.4919645655129,1
6.45572253505764,2
12.9768758417249,1
2.9338568698359,3
1.64461437123482,2
2.23135758370568,3
5.70507793148584,2
4.86317514562848,2
4.59017459102773,3
3.66578881854247,2
4.97761914596944,2
3.85342070840293,2
2.2854481702487,2
7.85593219971861,2
3.46573590279973,2
5.83538379568799,1
11.0376776327073,1
6.70777724480933,1
1.44345277495984,3
4.33493236668464,2
3.09033197375472,2
12.4667470214014,1
9.10935124026316,2
3.98120190612222,2
1.89711998488588,2
7.86087540554684,1
1.70101535180874,3
14.0954880260305,1
2.98986834005914,2
2.40022356255796,3
11.778619693652,1
1.95427839872583,3
9.66896702819858,2
5.32944932066095,2
6.32674559835904,2
8.35728262189385,2
3.8607297110406,2
3.40327854786598,3
9.04032280963839,2
6.64313847946135,2
14.075483503969,1
14.075483503969,1
9.11265583715907,1
0.470003629245736,3
0,3
1.52242653544447,3
2.55007936827615,2
10.6451837007452,1
10.4142000929854,1
9.07153719802358,1
12.4949852106153,1
8.02346302823039,2
10.7102658665034,1
2.88340308858007,2
11.1053691718581,1
10.0681503187366,1
3.01037858907123,2
7.60935034575122,1
2.66217059535152,2
9.77200194231891,1
7.6079004320434,1
14.0761787695623,1
10.4127103540069,1
2.74368228069413,3
3.60004824040732,3
0,3
6.86505652444902,2
2.54640884954579,2
0,3
1.55585366629999,3
8.60321283029756,1
3.30721964709161,3
0,4
6.06513085467719,1
14.0754927567956,1
2.45100509811232,2
5.75455480002962,2
6.47183096338927,2
9.95664910065036,2
14.0756700860935,1
2.07944154167984,2
5.99441473647118,2
2.79320800944252,3
2.41428908257405,2
0.798507696217772,2
9.03506393990886,2
6.09939528632136,2
2.7999876964279,2
0.646627164925052,2
1.75684320412183,3
4.18706980705679,2
7.2433640476841,2
12.9770161664149,1
4.98685889067695,1
3.51888982041015,1
2.02438176449681,3
8.48077520865223,1
5.79402935250398,2
4.87256590761095,2
2.39789527279837,2
0.916290731874155,4
9.72526450842987,1
10.0324322361345,1
7.09381982205493,2
4.92337735358445,2
0,4
4.35670882668959,3
4.98687199882262,1
11.6152842298788,1
1.8632184332102,2
9.31330956917128,1
8.49067545275763,2
6.8501261661455,2
8.89934533741501,1
1.56861591791385,2
0,4
7.83399634170946,2
4.16851103272326,2
7.72478514030702,1
1.6094379124341,3
10.41673946126,1
9.9010962340734,1
4.46383433124382,2
9.22345324004942,1
2.27726728500975,2
5.64779983990527,2
0.510825623765991,4
9.37501161993755,1
0.619039208406224,4
2.97892515523761,4
2.85442252377324,2
14.100193888681,1
3.51889136255385,1
8.66022514379507,2
6.52608371049575,1
8.34154283740592,1
14.1237368943965,1
3.07539410139051,2
3.78831335110212,2
8.96813762231115,1
0.405465108108164,2
5.4321941464518,1
10.6115248849975,1
6.58273862437667,1
1.03127916859952,2
1.81130845713134,2
9.18759799928824,1
6.52091991365644,1
1.31218638896617,3
9.7714932019952,1
9.0004261138969,1
4.11903717481247,3
8.45878488448579,1
1.6094379124341,2
5.01230057341532,2
11.590761123517,1
0.405465108108164,3
10.386610989483,1
12.4670467133527,1
4.51431303965985,2
1.33500106673234,2
11.7976057866727,1
