"V1","V2","V3","V4"
1296895,1324,2,0
1296895,0,0,0
1296895,8444,1417,0
1296895,43,19,2
1296895,4437,0,0
1296895,62,0,0
1296895,3596,0,0
1296895,104,0,0
1296895,15265,0,0
1296895,264,2,0
1296895,6,0,0
1296895,66,0,0
1296895,63276,108,0
1296895,479,3,0
1296895,33569,961,13
1296895,132,0,0
1296895,42587,33,0
1296895,83,0,0
1296895,3596,2,0
1296895,8402,111,0
1296895,2360,149,4
1296895,3,0,0
1296895,7224,12,0
1296895,33569,0,0
1296895,9,2,0
1296895,26205,247,8
1296895,2,0,0
1296895,26205,0,0
1296895,63276,4236,323
1296895,500,31,0
1296895,164,0,0
1296895,32442,0,0
1296895,0,0,0
1296895,11,7,0
1296895,8536,157,31
1296895,21732,10,0
1296895,321,0,0
1296895,52,0,0
1296895,449,0,0
1296895,14933,0,0
1296895,1176,0,0
1296895,4850,7,0
1296895,255,0,0
1296895,3127,5,0
1296895,20,0,0
1296895,238,0,0
1296895,0,0,0
1296895,3127,13,10
1296895,17365,1147,0
1296895,4437,8,0
1296895,239,0,0
1296895,1540,0,0
1296895,128,0,0
1296895,195,0,0
1296895,4375,75,0
1296895,980,0,0
1296895,1199,15,6
1296895,65,0,0
1296895,21732,0,0
1296895,63276,4236,0
1296895,5489,6,4
1296895,36455,0,0
1296895,0,0,0
1296895,3822,0,0
1296895,1737,65,0
1296895,26,2,0
1296895,4759,0,0
1296895,21732,0,0
1296895,4,0,0
1296895,4931,0,0
1296895,1176,2,0
1296895,2191,5,3
1296895,117,0,0
1296895,42587,8,0
1296895,2,0,0
1296895,7,0,0
1296895,63276,0,0
1296895,632,0,0
1296895,7137,0,0
1296895,382,4,0
1296895,1678,0,0
1296895,209,29,0
1296895,11450,5,3
1296895,33569,1059,0
1296895,291,4,0
1296895,976,0,0
1296895,0,0,0
1296895,18288,153,0
1296895,293,2,0
1296895,4375,33,15
1296895,980,0,0
1296895,15933,0,0
1296895,4069,0,0
1296895,15933,2,0
1296895,164,0,0
1296895,5201,0,0
1296895,296,0,0
1296895,966,124,0
1296895,42587,221,49
1296895,947,12,0
1296895,2855,2,0
1296895,63276,2186,0
1296895,122,22,0
1296895,21732,0,0
1296895,701,0,0
1296895,1211,7,0
1296895,63276,82,0
1296895,2675,0,0
1296895,0,0,0
1296895,22,0,0
1296895,484,20,0
1296895,8988,0,0
1296895,31,0,0
1296895,8402,2140,0
1296895,109,10,0
1296895,18288,9,0
1296895,80,0,0
1296895,6154,54,0
1296895,1575,311,20
1296895,3347,3,0
1296895,45,0,0
1296895,255,0,0
1296895,497,0,0
1296895,59,4,0
1296895,497,9,4
1296895,63276,41,0
1296895,63276,0,0
1296895,0,0,0
1296895,2855,18,14
1296895,0,0,0
1296895,141,9,0
1296895,8738,257,0
1296895,32,6,2
1296895,42587,963,17
1296895,3,0,0
1296895,2855,49,0
1296895,111,58,17
1296895,33569,0,0
1296895,36455,0,0
1296895,1176,0,0
1296895,797,201,0
1296895,26205,8,0
1296895,179,20,0
1296895,2536,2,0
1296895,42587,0,0
1296895,17,0,0
1296895,26205,19,2
1296895,61,0,0
1296895,3526,0,0
1296895,24,0,0
1296895,288,0,0
1296895,33569,438,0
1296895,1633,2,0
1296895,193,15,0
1296895,14933,0,0
1296895,48,2,0
1296895,33569,0,0
1296895,63276,0,0
1296895,1545,0,0
1296895,128,4,0
1296895,7439,0,0
1296895,0,0,0
1296895,0,0,0
1296895,871,3,0
1296895,3127,56,0
1296895,116,0,0
1296895,4850,0,0
1296895,63276,0,0
1296895,250,2,0
1296895,112,0,0
1296895,170,0,0
1296895,23,0,0
1296895,7434,89,0
1296895,1545,0,0
1296895,4931,3,0
1296895,7575,0,0
1296895,105,24,0
1296895,60,0,0
1296895,0,0,0
1296895,21732,0,0
1296895,3617,0,0
1296895,129,0,0
1296895,5,0,0
1296895,141,0,0
1296895,12,0,0
1296895,4183,913,0
1296895,46,0,0
1296895,2,0,0
1296895,15265,0,0
1296895,254,44,2
1296895,26205,0,0
1296895,14933,4,0
1296895,254,44,0
1296895,2067,0,0
1296895,0,0,0
1296895,63276,13,0
1296895,26205,5,0
1296895,14933,234,0
1296895,110,0,0
1296895,0,0,0
1296895,21732,0,0
1296895,14933,100,0
1296895,14933,0,0
1296895,0,0,0
1296895,0,0,0
1296895,2,0,0
1296895,7439,0,0
1296895,7137,8,0
1296895,1681,3,0
1296895,218,18,0
1296895,1931,180,0
1296895,202,0,0
1296895,177,39,0
1296895,7439,0,0
1296895,63,0,0
1296895,2067,0,0
1296895,10,0,0
1296895,71,0,0
1296895,15933,0,0
1296895,0,0,0
1296895,86,7,0
1296895,7137,3,0
1296895,7439,0,0
1296895,63276,2186,0
1296895,1211,109,0
1296895,961,0,0
1296895,2,0,0
1296895,39,0,0
1296895,8536,5,0
1296895,2987,59,8
1296895,2855,11,0
1296895,17365,0,0
1296895,34,0,0
1296895,60,0,0
1296895,3526,27,2
1296895,8444,68,0
1296895,42587,6,0
1296895,137,0,0
1296895,0,0,0
1296895,33,0,0
1296895,15,0,0
1296895,108,4,0
1296895,4759,163,0
1296895,11929,2,0
1296895,21732,0,0
1296895,76,0,0
1296895,15933,57,0
1296895,632,8,0
1296895,829,0,0
1296895,3822,143,3
1296895,1540,0,0
1296895,509,36,0
1296895,3526,0,0
1296895,1545,0,0
1296895,11,0,0
1296895,7137,17,0
1296895,15933,4,0
1296895,26205,7,4
1296895,6154,0,0
1296895,47,0,0
1296895,7224,32,0
1296895,2,0,0
1296895,7434,0,0
1296895,2934,901,0
1296895,17365,4,0
1296895,8988,17,0
1296895,3195,0,0
1296895,32442,46,5
1296895,6154,0,0
1296895,38,0,0
1296895,90,2,0
1296895,63276,41,0
1296895,1369,14,2
1296895,2719,3,0
1296895,36455,630,0
1296895,8536,166,0
1296895,42587,2,0
1296895,14,3,0
1296895,13,0,0
1296895,2262,0,0
1296895,8444,1417,24
1296895,34,7,0
1296895,36455,100,0
1296895,0,0,0
1296895,1569,49,0
1296895,6,2,0
1296895,33569,135,0
1296895,3127,174,2
1296895,26205,5,0
1296895,26205,9,0
1296895,133,0,0
1296895,1854,3,0
1296895,2211,223,7
1296895,8988,53,0
1296895,63276,2,0
1296895,4759,0,0
1296895,63276,7,0
1296895,14,0,0
1296895,60,0,0
1296895,171,0,0
1296895,8536,420,0
1296895,12,0,0
1296895,273,0,0
1296895,998,0,0
1296895,34,0,0
1296895,36455,13,0
1296895,7,0,0
1296895,2191,254,6
1296895,0,0,0
1296895,83,0,0
1296895,3,0,0
1296895,571,2,0
1296895,0,0,0
1296895,36455,0,0
1296895,3099,0,0
1296895,7,0,0
1296895,5,0,0
1296895,21732,36,0
1296895,726,176,0
1296895,6154,0,0
1296895,35,0,0
1296895,11450,0,0
1296895,6165,0,0
1296895,36455,0,0
1296895,42587,53,0
1296895,3,0,0
1296895,63276,876,0
1296895,6154,31,0
1296895,106,0,0
1296895,21732,0,0
1296895,63276,0,0
1296895,18288,332,0
1296895,63276,0,0
1296895,8,0,0
1296895,42587,291,4
1296895,0,0,0
1296895,2,0,0
1296895,4759,2,0
1296895,0,0,0
1296895,63276,0,0
1296895,2,0,0
1296895,43,0,0
1296895,4931,0,0
1296895,204,2,0
1296895,43,0,0
1296895,7137,0,0
1296895,8988,2,0
1296895,26205,3,2
1296895,36455,1035,0
1296895,15265,15,0
1296895,0,0,0
1296895,3,0,0
1296895,6426,67,0
1296895,212,0,0
1296895,1786,0,0
1296895,2719,0,0
1296895,69,6,0
1296895,2040,620,14
1296895,3,0,0
1296895,11450,494,0
1296895,7137,6,0
1296895,2,0,0
1296895,62,0,0
1296895,888,9,0
1296895,5201,111,12
1296895,26205,0,0
1296895,33569,107,0
1296895,0,0,0
1296895,2,0,0
1296895,26205,67,42
1296895,0,0,0
1296895,63276,4236,0
1296895,424,25,0
1296895,32442,170,2
1296895,1381,2,0
1296895,54,0,0
1296895,631,21,0
1296895,2299,59,0
1296895,20,0,0
1296895,439,0,0
1296895,15933,0,0
1296895,2,0,0
1296895,2307,771,10
1296895,2,0,0
1296895,123,0,0
1296895,15933,134,2
1296895,1475,0,0
1296895,32442,0,0
1296895,33569,1059,0
1296895,5,0,0
1296895,37,0,0
1296895,1525,25,0
1296895,4,0,0
1296895,1856,1416,2
1296895,99,0,0
1296895,4850,0,0
1296895,5021,22,0
1296895,121,0,0
1296895,63276,4567,0
1296895,851,2,2
1296895,844,0,0
1296895,53,16,0
1296895,32442,0,0
1296895,33569,0,0
1296895,4720,0,0
1296895,113,0,0
1296895,42587,0,0
1296895,0,0,0
1296895,8402,925,0
1296895,588,0,0
1296895,12,0,0
1296895,9,0,0
1296895,5489,32,0
1296895,34,0,0
1296895,2255,50,0
1296895,36455,1625,0
1296895,36455,6,0
1296895,377,0,0
1296895,71,0,0
1296895,8738,0,0
1296895,8,0,0
1296895,42587,963,7
1296895,102,6,0
1296895,8988,0,0
1296895,42587,0,0
1296895,7224,0,0
1296895,21732,0,0
1296895,0,0,0
1296895,3822,825,2
1296895,27,0,0
1296895,8536,46,4
1296895,1635,0,0
1296895,89,0,0
1296895,910,112,11
1296895,63276,4,0
1296895,15265,38,2
1296895,280,0,0
1296895,0,0,0
1296895,2137,0,0
1296895,91,0,0
1296895,814,7,2
1296895,14933,0,0
1296895,36,0,0
1296895,15933,12,0
1296895,33569,3,2
1296895,32442,0,0
1296895,4720,4,0
1296895,806,74,0
1296895,63276,4236,0
1296895,62,0,0
1296895,21732,8,2
1296895,6154,74,0
1296895,0,0,0
1296895,32442,170,0
1296895,36455,0,0
1296895,3039,65,0
1296895,63276,1976,12
1296895,1569,22,0
1296895,41,0,0
1296895,39,0,0
1296895,2,0,0
1296895,43,0,0
1296895,252,9,0
1296895,70,0,0
1296895,3195,0,0
1296895,7434,57,0
1296895,4791,0,0
1296895,0,0,0
1296895,36455,0,0
1296895,63276,576,0
1296895,2211,673,0
1296895,32442,16,0
1296895,237,0,0
1296895,33569,2,0
1296895,0,0,0
1296895,19,0,0
1296895,252,113,0
1296895,726,0,0
1296895,16,0,0
1296895,8402,2140,213
1296895,739,146,0
1296895,6,0,0
1296895,28,0,0
1296895,349,0,0
1296895,33569,5,0
1296895,14933,0,0
1296895,27,0,0
1296895,342,0,0
1296895,36455,0,0
1296895,14933,148,0
1296895,7137,11,0
1296895,42587,13,0
1296895,1008,2,0
1296895,571,0,0
1296895,26205,0,0
1296895,3596,2,0
1296895,34,0,0
1296895,4759,0,0
1296895,90,0,0
1296895,42587,22,0
1296895,33569,155,0
1296895,93,0,0
1296895,231,20,0
1296895,2360,0,0
1296895,652,0,0
1296895,8402,82,4
1296895,21732,3,0
1296895,63276,0,0
1296895,3039,0,0
1296895,4179,0,0
1296895,0,0,0
1296895,4282,0,0
1296895,291,0,0
1296895,34,0,0
1296895,0,0,0
1296895,123,21,0
1296895,14,0,0
1296895,1176,17,0
1296895,42,2,0
1296895,4791,632,0
1296895,36455,35,0
1296895,0,0,0
1296895,1435,0,0
1296895,2067,3,0
1296895,2106,2,0
1296895,284,5,0
1296895,0,0,0
1296895,42587,45,2
1296895,7575,0,0
1296895,652,23,0
1296895,42587,257,0
1296895,63276,127,0
1296895,29,2,0
1296895,11929,2,0
1296895,2137,244,0
1296895,1678,0,0
1296895,8988,4,0
1296895,146,0,0
1296895,63276,6,2
1296895,1888,0,0
1296895,15265,5,0
1296895,6154,0,0
1296895,63276,876,21
1296895,11450,321,0
1296895,11929,139,4
1296895,26205,247,0
1296895,42587,0,0
1296895,17365,2,0
1296895,131,0,0
1296895,0,0,0
1296895,33569,162,0
1296895,4,0,0
1296895,36455,102,0
1296895,42587,0,0
1296895,33569,0,0
1296895,1856,1416,0
1296895,382,0,0
1296895,1786,2,0
1296895,46,0,0
1296895,4759,79,0
1296895,7224,124,0
1296895,4759,32,0
1296895,0,0,0
1296895,462,313,2
1296895,24,0,0
1296895,2,0,0
1296895,6154,6,0
1296895,67,15,0
1296895,32442,107,0
1296895,123,15,0
1296895,32442,0,0
1296895,26205,135,7
1296895,15265,117,0
1296895,0,0,0
1296895,15933,0,0
1296895,204,0,0
1296895,36455,1625,0
1296895,6165,201,0
1296895,4759,235,0
1296895,122,5,0
1296895,63276,0,0
1296895,5,0,0
1296895,15265,175,49
1296895,2,0,0
1296895,36455,1625,0
1296895,17365,599,0
1296895,8738,0,0
1296895,191,61,0
1296895,10,0,0
1296895,42587,1146,52
1296895,1856,1416,9
1296895,122,0,0
1296895,11,4,0
1296895,4,0,0
1296895,5,0,0
1296895,52,3,0
1296895,99,0,0
1296895,5201,0,0
1296895,1176,19,2
1296895,2484,0,0
1296895,571,124,0
1296895,18288,0,0
1296895,8,0,0
1296895,183,3,0
1296895,4,0,0
1296895,174,0,0
1296895,63,0,0
1296895,5489,0,0
1296895,15265,393,0
1296895,0,0,0
1296895,888,0,0
1296895,0,0,0
1296895,2855,49,4
1296895,8,0,0
1296895,1633,0,0
1296895,20,0,0
1296895,1309,0,0
1296895,3526,0,0
1296895,2255,353,0
1296895,174,0,0
1296895,5489,187,0
1296895,32442,10,0
1296895,6426,355,0
1296895,1137,172,0
1296895,82,0,0
1296895,19,0,0
1296895,571,19,0
1296895,33569,89,0
1296895,42587,0,0
1296895,45,2,0
1296895,4931,0,0
1296895,52,0,0
1296895,55,0,0
1296895,15,0,0
1296895,1072,105,0
1296895,0,0,0
1296895,1720,0,0
1296895,17365,5,0
1296895,497,5,0
1296895,26205,2,0
1296895,9,0,0
1296895,33569,4,0
1296895,4,0,0
1296895,4098,0,0
1296895,156,0,0
1296895,144,0,0
1296895,11,0,0
1296895,32442,0,0
1296895,32442,0,0
1296895,51,0,0
1296895,0,0,0
1296895,21732,0,0
1296895,726,30,0
1296895,88,0,0
1296895,36455,0,0
1296895,32442,9,0
1296895,294,7,0
1296895,336,103,2
1296895,113,0,0
1296895,3,0,0
1296895,2,0,0
1296895,21732,9,0
1296895,7224,8,0
1296895,571,0,0
1296895,39,0,0
1296895,4720,94,28
1296895,33569,0,0
1296895,851,0,0
1296895,33569,17,0
1296895,15933,0,0
1296895,588,0,0
1296895,3127,66,11
1296895,0,0,0
1296895,11450,0,0
1296895,42587,245,2
1296895,1888,0,0
1296895,63,0,0
1296895,124,0,0
1296895,2106,966,6
1296895,4,0,0
1296895,0,0,0
1296895,765,574,15
1296895,818,20,0
1296895,34,0,0
1296895,4458,32,0
1296895,0,0,0
1296895,326,4,0
1296895,2904,477,10
1296895,104,0,0
1296895,32442,2,0
1296895,90,0,0
1296895,18288,0,0
1296895,15,0,0
1296895,9,0,0
1296895,0,0,0
1296895,37,0,0
1296895,2067,0,0
1296895,8988,5,0
1296895,32442,5,0
1296895,9,0,0
1296895,1931,0,0
1296895,7439,2,0
1296895,7439,0,0
1296895,2966,42,0
1296895,382,0,0
1296895,21732,43,0
1296895,33569,0,0
1296895,274,65,0
1296895,7,0,0
1296895,475,64,0
1296895,33569,1059,0
1296895,0,0,0
1296895,26205,0,0
1296895,63276,17,0
1296895,33569,961,0
1296895,14,0,0
1296895,2,0,0
1296895,1858,74,0
1296895,26205,3,0
1296895,292,0,0
1296895,11,0,0
1296895,180,0,0
1296895,15933,0,0
1296895,1737,65,0
1296895,7137,2,0
1296895,2,0,0
1296895,275,2,2
1296895,1681,27,12
1296895,36455,0,0
1296895,40,3,0
1296895,21732,0,0
1296895,21732,21,0
1296895,765,35,0
1296895,174,0,0
1296895,414,19,4
1296895,63276,4236,0
1296895,474,0,0
1296895,8402,22,0
1296895,2,0,0
1296895,15933,14,4
1296895,11,0,0
1296895,17,0,0
1296895,8402,32,17
1296895,0,0,0
1296895,4850,0,0
1296895,4850,0,0
1296895,4437,33,0
1296895,4791,252,0
1296895,1295,2,0
1296895,33569,0,0
1296895,6,0,0
1296895,20,0,0
1296895,238,33,0
1296895,26205,2,0
1296895,14933,61,0
1296895,32442,65,0
1296895,15933,5,0
1296895,129,0,0
1296895,4791,0,0
1296895,9,3,0
1296895,2211,148,0
1296895,215,0,0
1296895,213,0,0
1296895,665,60,2
1296895,21732,0,0
1296895,63276,147,0
1296895,3195,11,0
1296895,26205,0,0
1296895,171,0,0
1296895,226,0,0
1296895,4,0,0
1296895,76,2,0
1296895,2,0,0
1296895,114,45,0
1296895,24,16,0
1296895,156,0,0
1296895,26205,0,0
1296895,0,0,0
1296895,33569,507,7
1296895,42587,0,0
1296895,33569,0,0
1296895,3596,0,0
1296895,1854,0,0
1296895,702,0,0
1296895,0,0,0
1296895,0,0,0
1296895,7439,0,0
1296895,2,0,0
1296895,14933,14,0
1296895,2484,9,0
1296895,7575,0,0
1296895,0,0,0
1296895,2410,255,8
1296895,500,0,0
1296895,16,0,0
1296895,3526,37,5
1296895,10,0,0
1296895,0,0,0
1296895,32442,0,0
1296895,32442,9,0
1296895,571,10,0
1296895,1517,0,0
1296895,3526,13,0
1296895,655,117,0
1296895,4375,46,0
1296895,1568,0,0
1296895,2987,522,0
1296895,822,436,34
1296895,292,0,0
1296895,33569,155,0
1296895,8402,33,3
1296895,33,0,0
1296895,655,117,3
1296895,65,0,0
1296895,21732,6,0
1296895,4,2,0
1296895,7439,0,0
1296895,32442,9,0
1296895,588,17,0
1296895,382,0,0
1296895,42587,366,0
1296895,7575,0,0
1296895,26205,435,4
1296895,15933,0,0
1296895,216,11,0
1296895,18288,104,0
1296895,174,0,0
1296895,17,0,0
1296895,1633,7,0
1296895,32442,0,0
1296895,36455,1625,0
1296895,4850,2,0
1296895,21732,0,0
1296895,277,101,0
1296895,8988,12,2
1296895,4931,0,0
1296895,414,4,0
1296895,2855,0,0
1296895,8738,30,0
1296895,536,24,0
1296895,6154,0,0
1296895,2,0,0
1296895,17,0,0
1296895,2987,146,0
1296895,726,0,0
1296895,21732,85,0
1296895,2719,0,0
1296895,9,0,0
1296895,63276,2186,473
1296895,32442,17,0
1296895,5021,0,0
1296895,41,0,0
1296895,45,0,0
1296895,6426,81,2
1296895,14933,53,4
1296895,0,0,0
1296895,1465,14,0
1296895,26205,44,20
1296895,9,0,0
1296895,2137,233,14
1296895,7439,0,0
1296895,2855,10,0
1296895,123,0,0
1296895,265,0,0
1296895,26205,22,10
1296895,49,0,0
1296895,1407,0,0
1296895,8,0,0
1296895,462,30,0
1296895,3,0,0
1296895,15933,971,0
1296895,4931,0,0
1296895,18288,0,0
1296895,32442,0,0
1296895,7575,21,0
1296895,2484,0,0
1296895,63276,0,0
1296895,48,0,0
1296895,0,0,0
1296895,8738,127,0
1296895,18,0,0
1296895,67,5,0
1296895,63276,0,0
1296895,51,3,0
1296895,7137,0,0
1296895,74,0,0
1296895,119,0,0
1296895,408,44,0
1296895,6,0,0
1296895,113,0,0
1296895,63276,0,0
1296895,243,10,0
1296895,4179,13,0
1296895,14933,29,0
1296895,169,46,0
1296895,498,110,0
1296895,91,0,0
1296895,80,6,0
1296895,26205,0,0
1296895,1309,0,0
1296895,2966,4,0
1296895,2430,54,0
1296895,265,0,0
1296895,36455,475,0
1296895,90,0,0
1296895,22,0,0
1296895,1411,11,0
1296895,2409,68,0
1296895,26205,15,0
1296895,63276,4236,57
1296895,262,4,0
1296895,665,77,0
1296895,65,0,0
1296895,42587,0,0
1296895,26205,247,0
1296895,80,0,0
1296895,3822,55,0
1296895,0,0,0
1296895,15265,6,0
1296895,6,0,0
1296895,4,2,0
1296895,108,6,0
1296895,42587,963,210
1296895,3195,0,0
1296895,63276,230,0
1296895,488,0,0
1296895,247,2,0
1296895,2,0,0
1296895,14933,61,2
1296895,4069,0,0
1296895,20,0,0
1296895,998,8,0
1296895,42587,16,0
1296895,7434,0,0
1296895,33569,256,0
1296895,701,149,0
1296895,1072,0,0
1296895,8,0,0
1296895,2262,0,0
1296895,54,0,0
1296895,11450,2,0
1296895,11929,2,0
1296895,706,7,0
1296895,961,22,0
1296895,34,0,0
1296895,453,16,0
1296895,475,13,0
1296895,11929,90,0
1296895,2719,0,0
1296895,4179,184,6
1296895,2191,131,0
1296895,1176,0,0
1296895,3195,0,0
1296895,82,22,0
1296895,4,0,0
1296895,26205,13,13
1296895,4458,845,0
1296895,193,7,0
1296895,4,0,0
1296895,1854,0,0
1296895,8402,925,0
1296895,0,0,0
1296895,38,0,0
1296895,63276,1281,0
1296895,202,0,0
1296895,8,0,0
1296895,302,8,8
1296895,408,44,0
1296895,20,0,0
1296895,701,0,0
1296895,36455,1625,0
1296895,4098,2,0
1296895,115,14,5
1296895,2577,0,0
1296895,645,494,0
1296895,3,0,0
1296895,94,0,0
1296895,236,9,0
1296895,42587,0,0
1296895,7439,0,0
1296895,21732,0,0
1296895,74,0,0
1296895,63276,51,10
1296895,36455,1035,0
1296895,1568,0,0
1296895,254,0,0
1296895,51,0,0
1296895,5021,0,0
1296895,36,0,0
1296895,329,87,0
1296895,14933,22,0
1296895,976,6,0
1296895,124,0,0
1296895,4931,0,0
1296895,14933,7,0
1296895,164,4,0
1296895,15265,180,0
1296895,8536,1672,0
1296895,42587,37,0
1296895,0,0,0
1296895,32442,5,0
1296895,4,0,0
1296895,2,0,0
1296895,1411,0,0
1296895,15933,2,0
1296895,11450,674,5
1296895,18,0,0
1296895,81,0,0
1296895,13,0,0
1296895,42587,366,0
1296895,26205,0,0
1296895,15265,0,0
1296895,26205,16,0
1296895,53,0,0
1296895,7439,0,0
1296895,32,0,0
1296895,63276,4236,0
1296895,0,0,0
1296895,36,0,0
1296895,3940,95,31
1296895,33569,510,0
1296895,276,2,0
1296895,4375,0,0
1296895,15933,0,0
1296895,32442,0,0
1296895,3,0,0
1296895,8738,212,2
1296895,10,0,0
1296895,1427,3,0
1296895,5,0,0
1296895,1858,0,0
1296895,2299,0,0
1296895,3822,70,2
1296895,36455,1061,13
1296895,122,20,0
1296895,8444,0,0
1296895,33569,29,0
1296895,3596,0,0
1296895,11450,576,2
1296895,1737,3,0
1296895,41,0,0
1296895,76,0,0
1296895,128,3,0
1296895,15265,0,0
1296895,128,0,0
1296895,36455,100,0
1296895,63276,239,0
1296895,160,77,0
1296895,15933,5,0
1296895,252,5,0
1296895,3347,52,9
1296895,32442,8,0
1296895,1633,0,0
1296895,2040,0,0
1296895,947,299,0
1296895,36455,90,0
1296895,26,0,0
1296895,7439,0,0
1296895,63276,0,0
1296895,55,0,0
1296895,2675,142,4
1296895,171,5,2
1296895,3195,9,0
1296895,15265,361,0
1296895,11929,2,0
1296895,63276,147,0
1296895,8738,168,2
1296895,8,3,0
1296895,204,0,0
1296895,33,0,0
1296895,27,0,0
1296895,321,3,0
1296895,4375,31,0
1296895,16,0,0
1296895,6426,0,0
1296895,3,0,0
1296895,32442,0,0
1296895,140,58,7
1296895,17365,0,0
1296895,1545,23,0
1296895,36455,10,0
1296895,15265,163,0
1296895,1295,110,0
1296895,713,299,2
1296895,17365,1147,0
1296895,18288,0,0
1296895,8444,1337,30
1296895,2,0,0
1296895,406,0,0
1296895,3195,0,0
1296895,5489,13,0
1296895,18,0,0
1296895,7137,0,0
1296895,4098,0,0
1296895,8988,0,0
1296895,1427,0,0
1296895,15265,39,6
1296895,1103,300,0
1296895,681,0,0
1296895,2360,879,0
1296895,77,0,0
1296895,8988,2,0
1296895,5201,0,0
1296895,888,7,0
1296895,78,0,0
1296895,3940,1057,38
1296895,3195,0,0
1296895,27,2,0
1296895,17365,30,0
1296895,7137,55,0
1296895,7434,0,0
1296895,256,6,0
1296895,4791,15,0
1296895,0,0,0
1296895,219,0,0
1296895,4850,162,0
1296895,4,0,0
1296895,63276,0,0
1296895,765,574,0
1296895,7,0,0
1296895,16,0,0
1296895,2,0,0
1296895,33569,3,0
1296895,2,2,0
1296895,42587,346,0
1296895,26205,367,38
1296895,7137,42,0
1296895,2067,93,3
1296895,149,0,0
1296895,5,0,0
1296895,12,0,0
1296895,533,24,0
1296895,36455,0,0
1296895,8402,120,9
1296895,15,0,0
1296895,158,0,0
1296895,26205,2,0
1296895,21732,0,0
1296895,42587,1146,22
1296895,408,44,0
1296895,7439,0,0
1296895,4759,0,0
1296895,163,2,0
1296895,4,0,0
1296895,194,0,0
1296895,0,0,0
1296895,4179,0,0
1296895,86,0,0
1296895,63276,2,0
1296895,797,9,0
1296895,1678,0,0
1296895,3940,1057,0
1296895,36455,475,7
1296895,4759,9,0
1296895,6,0,0
1296895,4282,14,0
1296895,21732,3,0
1296895,588,128,0
1296895,253,0,0
1296895,8,0,0
1296895,2582,0,0
1296895,4069,10,0
1296895,214,8,0
1296895,26205,18,11
1296895,184,37,0
1296895,1017,0,0
1296895,497,0,0
1296895,129,0,0
1296895,7137,0,0
1296895,48,0,0
1296895,806,0,0
1296895,1012,0,0
1296895,32442,2,0
1296895,1889,29,12
1296895,33569,0,0
1296895,33569,0,0
1296895,89,2,0
1296895,4282,12,0
1296895,32442,6,0
1296895,643,0,0
1296895,0,0,0
1296895,1888,21,0
1296895,6,0,0
1296895,806,94,0
1296895,1678,0,0
1296895,26205,149,0
1296895,32442,0,0
1296895,21732,13,0
1296895,63276,4236,0
1296895,3596,0,0
1296895,63276,0,0
1296895,14933,62,0
1296895,7575,4,0
1296895,5021,141,0
1296895,96,0,0
1296895,28,0,0
1296895,8738,2,0
1296895,3,0,0
1296895,11929,144,0
1296895,14933,102,0
1296895,1407,0,0
1296895,910,0,0
1296895,63276,0,0
1296895,2299,5,0
1296895,20,0,0
1296895,0,0,0
1296895,8444,1337,0
1296895,26205,0,0
1296895,4931,0,0
1296895,7434,430,0
1296895,16,0,0
1296895,18288,120,0
1296895,63276,0,0
1296895,15265,3,0
1296895,1678,0,0
1296895,42587,24,0
1296895,93,2,0
1296895,36455,481,0
1296895,33569,175,2
1296895,1535,0,0
1296895,0,0,0
1296895,0,0,0
1296895,20,2,0
1296895,3099,8,0
1296895,19,5,0
1296895,36455,47,8
1296895,42587,0,0
1296895,4791,0,0
1296895,2934,20,4
1296895,0,0,0
1296895,36455,1625,0
1296895,33569,0,0
1296895,2255,441,2
1296895,143,0,0
1296895,33569,84,0
1296895,0,0,0
1296895,1238,0,0
1296895,15,0,0
1296895,3195,0,0
1296895,455,289,13
1296895,97,53,0
1296895,726,176,0
1296895,980,43,0
1296895,3940,1057,0
1296895,63276,1281,0
1296895,2,2,0
1296895,4791,0,0
1296895,855,0,0
1296895,56,5,0
1296895,17365,109,0
1296895,0,0,0
1296895,18288,1502,0
1296895,571,19,2
1296895,9,0,0
1296895,12,0,0
1296895,58,0,0
1296895,7575,0,0
1296895,1635,305,0
1296895,63276,0,0
1296895,242,0,0
1296895,85,3,0
1296895,4375,38,0
1296895,4375,36,13
1296895,123,0,0
1296895,20,0,0
1296895,33569,0,0
1296895,7575,0,0
1296895,120,28,0
1296895,21,0,0
1296895,15265,197,0
1296895,32442,12,0
1296895,33569,2,0
1296895,186,2,0
1296895,0,0,0
1296895,0,0,0
1296895,8988,53,0
1296895,4,0,0
1296895,966,19,0
1296895,15933,7,0
1296895,22,0,0
1296895,8444,1337,5
1296895,8444,0,0
1296895,0,0,0
1296895,2409,0,0
1296895,32442,0,0
1296895,373,2,2
1296895,21732,156,0
1296895,17,0,0
1296895,32442,0,0
1296895,58,0,0
1296895,0,0,0
1296895,63276,23,0
1296895,1737,151,0
1296895,15,0,0
1296895,24,0,0
1296895,3822,2,2
1296895,7575,0,0
1296895,26205,93,2
1296895,243,0,0
1296895,2966,10,0
1296895,6165,92,6
1296895,0,0,0
1296895,14933,0,0
1296895,0,0,0
1296895,39,0,0
1296895,851,0,0
1296895,42587,346,5
1296895,11,0,0
1296895,2484,57,13
1296895,2211,673,59
1296895,4098,0,0
1296895,32442,4,0
1296895,2,0,0
1296895,33569,1041,3
1296895,1635,2,0
1296895,7575,37,0
1296895,63276,838,0
1296895,4375,0,0
1296895,486,0,0
1296895,21732,0,0
1296895,6,0,0
1296895,10,0,0
